Applicant_ID,Age,Gender,Marital_Status,Dependents,Education,Employment_Type,Years_of_Employment,Monthly_Income,Loan_Amount,Loan_Term,Interest_Rate,Loan_Purpose,Existing_Loan,Monthly_EMI,Debt_to_Income_Ratio,Credit_Score,Previous_Default,Number_of_Late_Payments,Loan_Status
APP107545,42,Male,,1,Post Graduate,Self-Employed,3.9,41100.0,286000,84,,Debt Consolidation,1,5415.09,,633.0,0,3,1
APP107546,51,Male,Married,1,High School,Self-Employed,17.8,24200.0,268000,24,15.43,Debt Consolidation,1,13049.24,0.679,636.0,0,1,0
APP107547,43,Female,Married,1,Graduate,Salaried,2.5,54300.0,635000,36,14.16,Wedding,1,21752.17,0.506,605.0,0,2,0
APP107548,40,Male,Married,1,Graduate,Self-Employed,7.1,30500.0,186000,12,15.2,Business,0,16805.6,0.551,581.0,0,4,0
APP107549,58,Female,Married,1,Post Graduate,Business Owner,0.6,68000.0,840000,36,18.37,Education,0,30524.15,0.449,532.0,1,6,0
APP107550,24,Male,Single,0,Graduate,Salaried,3.0,39200.0,500000,12,15.92,Wedding,0,45346.5,1.157,595.0,0,2,0
APP107551,35,Male,Widowed,0,Graduate,Salaried,0.9,108700.0,282000,84,14.75,Medical,1,5402.21,0.135,560.0,0,1,0
APP107552,44,Female,Married,1,Post Graduate,Salaried,0.4,43600.0,353000,60,19.15,Medical,1,9186.17,0.352,478.0,0,1,0
APP107553,45,Male,Single,0,High School,Business Owner,0.5,65100.0,688000,48,18.03,Wedding,1,20220.79,0.465,569.0,0,0,1
APP107554,21,Female,Single,2,Graduate,Business Owner,1.0,64700.0,340000,36,17.09,Education,0,12137.16,0.188,502.0,0,1,1
APP107555,27,Male,Single,0,Graduate,Salaried,1.7,34200.0,363000,48,16.96,Debt Consolidation,0,10466.87,0.306,516.0,0,2,0
APP107556,51,Male,Married,0,High School,Self-Employed,16.2,17200.0,74000,24,16.28,Home Renovation,1,3633.18,0.291,614.0,0,1,1
APP107557,32,Female,Divorced,0,Graduate,Salaried,9.6,35400.0,76000,12,17.23,Home Renovation,1,6939.86,0.294,565.0,0,2,1
APP107558,62,Female,Married,1,Post Graduate,Salaried,8.1,74000.0,707000,12,15.23,Debt Consolidation,0,63889.38,0.863,598.0,0,1,0
APP107559,25,Male,Divorced,0,Graduate,Salaried,4.0,19700.0,56000,36,15.71,Home Renovation,0,1960.79,0.1,588.0,0,1,0
APP107560,64,Female,Single,0,Graduate,Salaried,11.1,55200.0,435000,48,16.84,Education,1,12515.96,0.359,501.0,0,0,0
APP107561,62,Male,Married,0,Post Graduate,Salaried,10.0,92400.0,706000,24,14.38,Debt Consolidation,0,34023.97,0.368,661.0,0,1,1
APP107562,58,Female,Single,0,Doctorate,Self-Employed,13.2,67100.0,965000,12,15.36,Medical,0,87263.28,1.2,617.0,0,2,0
APP107563,32,Female,Single,2,Post Graduate,Business Owner,11.0,93200.0,333000,12,15.15,Business,1,30079.59,0.414,596.0,0,0,1
APP107564,59,Male,Married,3,Post Graduate,Salaried,1.8,50600.0,430000,24,15.4,Other,0,20931.07,0.414,568.0,0,0,0
APP107565,38,Male,Single,0,Post Graduate,Salaried,1.2,62800.0,767000,36,15.23,Other,0,26674.78,,592.0,0,4,1
APP107566,22,,,0,Post Graduate,Salaried,1.0,99600.0,336000,36,,,0,11877.56,,612.0,0,1,0
APP107567,30,Male,Married,2,Doctorate,Salaried,0.7,26700.0,276000,12,17.01,Debt Consolidation,1,25173.82,1.017,525.0,0,1,0
APP107568,35,Male,Married,2,Post Graduate,Salaried,1.2,32200.0,466000,60,18.14,Business,0,11868.86,0.369,539.0,0,1,0
APP107569,50,Female,Single,4,Graduate,Business Owner,7.4,84800.0,186000,48,13.3,Medical,0,5017.65,0.059,622.0,0,3,1
APP107570,64,Female,Married,0,Graduate,Salaried,5.2,74400.0,601000,36,16.35,Home Renovation,1,21233.37,0.441,498.0,0,1,0
APP107571,37,Male,Widowed,1,Post Graduate,Salaried,5.3,23400.0,307000,48,16.76,Home Renovation,0,8820.42,0.377,545.0,0,2,1
APP107572,24,Male,Divorced,2,Graduate,Salaried,3.0,79300.0,347000,84,16.21,Wedding,1,6933.7,0.264,589.0,0,0,0
APP107573,27,Male,Married,3,Post Graduate,Business Owner,5.5,16300.0,163000,12,18.45,Business,0,14978.77,0.919,514.0,0,1,0
APP107574,61,Female,Married,0,High School,Salaried,2.8,39700.0,371000,84,16.47,Education,0,7468.48,0.188,532.0,0,2,1
APP107575,51,Male,Married,2,Post Graduate,Salaried,1.6,52700.0,2004501,84,16.65,Medical,0,11675.04,0.222,559.0,0,2,1
APP107576,59,Male,Married,0,Graduate,Salaried,2.1,25200.0,289000,12,15.37,Debt Consolidation,1,26135.14,1.09,527.0,0,1,0
APP107577,54,Male,Married,0,High School,Salaried,1.6,20800.0,203000,60,16.48,Education,0,4988.49,0.24,533.0,0,1,1
APP107578,26,Male,Married,1,Post Graduate,Unemployed,0.0,8600.0,103000,48,19.6,Other,1,3112.42,0.544,482.0,0,3,0
APP107579,58,Male,Married,0,Graduate,Salaried,0.2,32800.0,163000,24,15.19,Wedding,0,7918.05,0.241,624.0,0,0,1
APP107580,65,Male,Married,2,High School,Self-Employed,1.5,86300.0,1153000,60,18.29,Home Renovation,0,29460.82,0.341,534.0,1,3,0
APP107581,54,Male,Single,2,Graduate,Salaried,9.0,54800.0,759000,12,16.49,Business,1,69040.84,1.2,628.0,0,0,0
APP107582,64,Male,Married,3,High School,Salaried,6.5,59500.0,295000,12,16.23,Other,0,26797.72,0.45,564.0,0,1,0
APP107583,35,Male,Single,1,High School,Business Owner,4.9,30900.0,460000,24,14.88,Business,1,22277.64,0.819,569.0,0,3,1
APP107584,34,Male,Married,0,Graduate,Self-Employed,11.6,44800.0,547000,48,16.8,Education,1,15727.17,0.521,613.0,0,1,1
APP107585,26,Male,Single,0,Post Graduate,Salaried,1.5,27600.0,91000,12,14.14,Business,0,8176.62,0.296,606.0,0,0,0
APP107586,57,Female,Married,1,Graduate,Self-Employed,4.3,34800.0,245000,36,17.3,Debt Consolidation,0,8771.54,0.252,585.0,0,1,1
APP107587,52,Female,Married,2,Graduate,Salaried,0.2,27500.0,58000,36,15.49,Wedding,1,2024.53,0.271,528.0,0,0,1
APP107588,23,Male,Married,1,Post Graduate,Unemployed,0.0,15100.0,119000,24,17.13,Medical,0,5891.07,0.39,519.0,0,2,0
APP107589,23,Male,Single,1,Graduate,Self-Employed,2.0,28100.0,308000,12,15.85,Travel,0,27923.25,0.994,624.0,0,5,0
APP107590,42,Female,Married,1,Graduate,Salaried,3.0,23900.0,161000,36,15.78,Debt Consolidation,0,5642.81,0.236,553.0,0,1,0
APP107591,42,Male,Single,0,Graduate,Salaried,1.0,44300.0,180000,24,17.11,Business,0,8909.12,0.201,497.0,0,3,1
APP107592,30,Male,Married,2,Graduate,Salaried,1.4,35400.0,512000,84,15.97,Business,0,10160.63,0.287,528.0,0,5,0
APP107593,23,Male,Married,1,High School,Self-Employed,2.0,22500.0,90000,24,18.16,Wedding,0,4500.13,0.2,514.0,1,8,0
APP107594,32,Female,Divorced,2,Doctorate,Salaried,0.6,38100.0,558000,36,14.78,Business,0,19283.19,0.506,578.0,0,2,1
APP107595,49,Female,Single,2,High School,Salaried,13.0,20500.0,219000,36,17.81,Other,0,7896.52,0.385,521.0,0,1,0
APP107596,37,Male,Married,0,Graduate,Business Owner,2.3,68200.0,258000,36,17.89,Debt Consolidation,1,9313.09,0.28,545.0,0,1,1
APP107597,27,Male,Divorced,1,Graduate,Salaried,1.4,44700.0,578000,60,16.45,Business,0,14194.41,0.318,559.0,0,1,1
APP107598,33,Female,Widowed,2,Graduate,Salaried,2.0,24900.0,334000,36,20.9,Other,0,12566.33,0.505,527.0,1,1,0
APP107599,22,Female,Single,0,Graduate,Salaried,1.0,25400.0,100000,12,20.66,Education,1,9295.07,0.423,536.0,1,3,0
APP107600,24,Female,Married,2,Graduate,Salaried,3.0,20500.0,196000,12,18.47,Business,1,18013.15,1.058,540.0,0,1,0
APP107601,30,Male,Single,0,Graduate,Self-Employed,4.4,32800.0,443000,60,19.74,Debt Consolidation,0,11672.79,0.356,562.0,1,5,0
APP107602,59,Male,Married,1,High School,Self-Employed,3.0,34000.0,409000,36,18.79,Business,0,14948.92,0.44,522.0,0,2,0
APP107603,44,Female,Single,4,Post Graduate,Salaried,3.0,30400.0,142000,24,14.53,Home Renovation,1,6853.44,0.296,589.0,0,3,1
APP107604,37,Male,Married,1,High School,Salaried,1.7,86700.0,283000,60,20.01,Other,1,7499.34,0.212,548.0,1,8,0
APP107605,26,Male,Single,1,Post Graduate,Salaried,2.4,64500.0,617000,48,17.67,Debt Consolidation,1,18018.15,0.393,561.0,1,4,0
APP107606,39,Male,Married,0,Graduate,Salaried,3.1,35700.0,295000,36,19.09,Medical,0,10826.95,0.303,500.0,0,0,1
APP107607,25,Female,Married,0,High School,Salaried,4.0,30300.0,442000,36,14.87,Debt Consolidation,0,15293.95,0.505,548.0,0,0,1
APP107608,52,Female,Widowed,1,High School,Salaried,0.7,14500.0,110000,48,21.03,Debt Consolidation,0,3408.0,0.235,540.0,1,5,0
APP107609,30,Male,Married,1,Post Graduate,Salaried,7.2,25900.0,100000,24,16.38,Wedding,1,4914.49,0.262,556.0,0,1,1
APP107610,29,Female,Single,1,Graduate,Self-Employed,5.7,77400.0,537000,48,20.46,Medical,1,16473.0,0.338,542.0,1,6,0
APP107611,47,Female,Single,3,High School,Salaried,1.8,65800.0,173000,48,15.16,Wedding,0,4828.76,0.073,621.0,0,5,0
APP107612,33,Female,Single,0,Post Graduate,Self-Employed,3.1,17200.0,140000,36,15.73,Debt Consolidation,0,4903.34,0.285,560.0,0,1,0
APP107613,39,Male,Married,1,Post Graduate,Salaried,14.7,59700.0,887000,48,14.71,Wedding,1,24555.68,0.48,596.0,0,3,1
APP107614,41,Male,Married,1,Graduate,Self-Employed,0.1,79700.0,881000,24,17.22,Education,0,43651.82,0.548,560.0,0,3,0
APP107615,44,Male,Married,1,Graduate,Self-Employed,8.3,33700.0,235000,36,17.32,Debt Consolidation,0,8415.86,0.25,538.0,0,2,1
APP107616,58,Male,Single,1,Graduate,Self-Employed,3.6,85400.0,1176000,36,15.62,Debt Consolidation,0,41124.38,0.482,560.0,0,2,0
APP107617,24,Male,Married,0,High School,Salaried,3.0,42600.0,250000,84,16.23,Medical,0,4998.32,0.117,617.0,0,1,1
APP107618,44,Male,Married,3,Graduate,Salaried,5.8,45500.0,392000,12,14.65,Education,0,35316.55,0.776,555.0,0,0,0
APP107619,55,Female,Widowed,1,Post Graduate,Business Owner,3.0,52200.0,662000,12,14.01,Travel,0,59442.19,1.139,696.0,0,1,0
APP107620,23,Male,Married,1,Graduate,Salaried,1.1,38000.0,420000,24,18.92,Business,0,21155.3,0.557,490.0,0,3,0
APP107621,24,Male,Single,2,Graduate,Salaried,3.0,29000.0,77000,24,16.78,Home Renovation,1,3798.92,0.285,558.0,0,6,0
APP107622,57,Male,Married,0,Graduate,Business Owner,,52600.0,714000,84,13.84,Travel,0,13317.34,0.253,595.0,0,0,1
APP107623,60,Male,Single,2,Graduate,Self-Employed,4.1,45300.0,460000,84,14.24,Home Renovation,1,8681.51,0.367,576.0,0,2,0
APP107624,55,Male,Married,1,Graduate,Business Owner,3.0,36500.0,542000,48,15.22,Debt Consolidation,0,15144.78,0.415,491.0,0,1,1
APP107625,51,Female,Married,2,Graduate,Salaried,3.5,13700.0,189000,12,21.25,Travel,0,17621.19,1.2,476.0,1,1,0
APP107626,64,Male,Single,2,High School,Salaried,8.7,26400.0,212000,36,17.12,Education,1,7571.05,0.36,585.0,1,3,0
APP107627,45,Female,Single,3,Post Graduate,Salaried,0.1,28400.0,339000,60,18.34,Business,1,8671.2,0.465,497.0,0,2,0
APP107628,60,Female,Single,1,High School,Self-Employed,10.0,18200.0,215000,36,15.67,Other,1,7523.78,0.49,624.0,0,3,1
APP107629,33,Male,Divorced,2,Graduate,Salaried,0.2,25700.0,64000,36,16.1,Debt Consolidation,1,2253.21,0.279,525.0,0,2,0
APP107630,24,Male,Single,0,Graduate,Salaried,3.0,54900.0,485000,36,16.79,Home Renovation,1,17240.93,0.506,569.0,0,2,0
APP107631,34,Female,Single,2,Post Graduate,Self-Employed,2.0,29800.0,228000,48,17.68,Other,1,6659.44,0.387,543.0,1,6,0
APP107632,33,Male,Single,0,Post Graduate,Salaried,5.7,30300.0,157000,48,18.23,Home Renovation,0,4630.77,0.153,553.0,1,8,0
APP107633,47,Male,Married,0,High School,Self-Employed,0.4,45500.0,123000,36,13.69,Education,0,4185.35,0.092,625.0,0,3,1
APP107634,26,Female,Married,0,Graduate,Salaried,4.1,24800.0,249000,36,14.89,Travel,0,8618.26,0.348,591.0,0,2,0
APP107635,37,Male,Divorced,0,High School,Salaried,9.7,16500.0,124000,36,18.99,Home Renovation,1,4544.72,0.374,561.0,1,8,0
APP107636,56,Male,Single,0,High School,Salaried,3.4,43500.0,100000,24,15.02,Travel,1,4849.62,0.266,600.0,0,1,1
APP107637,60,Female,Married,2,Post Graduate,Self-Employed,0.4,48700.0,720000,48,16.41,Other,1,20556.51,0.571,618.0,1,8,0
APP107638,55,Male,Married,0,High School,Salaried,0.2,30000.0,448000,36,18.21,Medical,1,16243.51,0.631,523.0,1,10,0
APP107639,37,Male,Widowed,2,High School,Business Owner,4.9,32500.0,453000,12,16.2,Medical,1,41143.96,1.2,487.0,0,4,0
APP107640,61,Female,Single,0,High School,Self-Employed,0.4,39500.0,238000,24,15.78,Debt Consolidation,0,11628.22,0.294,585.0,0,3,0
APP107641,22,Female,Single,0,Graduate,Self-Employed,0.4,56300.0,614000,24,14.97,Debt Consolidation,1,29762.05,0.679,606.0,0,1,0
APP107642,33,Male,Married,1,Post Graduate,Business Owner,2.8,55500.0,689000,12,16.65,Debt Consolidation,1,62725.69,1.2,485.0,0,1,0
APP107643,22,Male,Single,1,Graduate,Salaried,1.0,17200.0,69000,24,20.79,Home Renovation,0,3538.5,,495.0,1,6,0
APP107644,48,Female,Single,0,Graduate,Salaried,1.1,42100.0,349000,12,20.18,Business,1,32359.52,0.843,547.0,1,2,0
APP107645,63,Female,Married,4,Graduate,Salaried,3.3,30600.0,355000,36,19.07,Debt Consolidation,0,13025.45,0.426,519.0,0,2,1
APP107646,46,Male,Married,0,Graduate,Unemployed,0.0,13900.0,82000,12,17.03,Wedding,1,7479.96,0.677,519.0,0,0,0
APP107647,42,Male,Married,2,Graduate,Self-Employed,1.6,25500.0,83000,48,16.62,Travel,1,2378.68,0.17,493.0,0,3,1
APP107648,63,Male,Married,0,Graduate,Self-Employed,1.2,34100.0,312000,36,16.3,Other,0,11015.26,0.323,546.0,0,3,1
APP107649,23,Female,Married,3,Graduate,Salaried,2.0,17300.0,127000,12,17.27,Business,0,11599.28,0.67,557.0,0,2,1
APP107650,55,Female,Married,1,Post Graduate,Salaried,1.7,69800.0,549000,60,17.31,Medical,0,13735.74,0.197,,0,1,1
APP107651,32,Female,Married,3,High School,Salaried,0.4,53600.0,684000,12,16.87,Debt Consolidation,0,62341.86,1.163,506.0,0,0,0
APP107652,44,Female,Married,0,High School,Self-Employed,5.7,25000.0,182000,36,14.43,Medical,0,6258.41,0.25,619.0,0,2,1
APP107653,25,Female,Single,0,Doctorate,Salaried,,52700.0,505000,12,17.8,Wedding,1,46250.34,1.04,523.0,0,5,0
APP107654,40,Male,Single,1,Post Graduate,Salaried,1.2,31500.0,423000,60,19.43,Debt Consolidation,0,11073.18,0.352,430.0,0,3,0
APP107655,59,Female,Married,1,Post Graduate,Self-Employed,4.4,36400.0,378000,24,15.91,Travel,1,18491.8,0.654,577.0,0,4,1
APP107656,59,Female,Married,0,Graduate,Business Owner,15.6,64200.0,739000,48,16.25,Education,0,21038.21,0.328,614.0,0,0,1
APP107657,33,Male,Married,0,Graduate,Salaried,12.0,28200.0,292000,24,15.0,Education,0,14158.1,0.502,579.0,0,2,0
APP107658,61,Male,Married,2,Graduate,Business Owner,3.8,57600.0,403000,84,14.71,Business,1,7711.17,0.303,583.0,0,5,1
APP107659,65,Female,Single,0,High School,Salaried,0.5,28800.0,99000,60,15.54,Home Renovation,0,2383.36,0.083,612.0,0,1,1
APP107660,32,Male,Single,1,Post Graduate,Salaried,3.1,68700.0,481000,12,17.62,Other,0,44011.14,0.641,536.0,0,3,0
APP107661,33,Male,Single,1,Graduate,Business Owner,0.1,37300.0,369000,12,16.62,Medical,0,33588.05,0.9,540.0,0,3,0
APP107662,30,Female,Married,2,Doctorate,Salaried,2.7,100000.0,237000,12,15.27,Debt Consolidation,1,21421.43,0.336,555.0,0,2,0
APP107663,53,Female,Married,0,Graduate,Business Owner,12.0,115900.0,1449000,36,13.24,Wedding,1,48990.21,0.617,648.0,0,3,0
APP107664,60,Male,Married,1,High School,Salaried,3.2,12400.0,168000,60,18.17,Education,1,4281.65,0.411,574.0,1,6,0
APP107665,36,Female,Married,0,Graduate,Business Owner,4.0,43300.0,104000,36,15.41,Business,0,3626.11,0.084,578.0,0,3,1
APP107666,65,Male,Divorced,0,High School,Salaried,0.9,27700.0,256000,24,16.35,Business,0,12577.41,0.454,652.0,0,1,1
APP107667,55,Male,Widowed,1,Post Graduate,Self-Employed,0.1,36300.0,518000,36,16.57,Wedding,0,18357.45,0.506,579.0,0,1,0
APP107668,23,Male,Married,3,Graduate,Unemployed,0.0,11100.0,90000,24,15.01,Travel,0,4364.23,0.393,565.0,0,1,1
APP107669,25,Female,Divorced,0,Graduate,Salaried,4.0,63600.0,850000,60,17.32,Debt Consolidation,1,21271.22,0.486,525.0,0,2,0
APP107670,46,Female,Married,0,Doctorate,Salaried,2.1,21700.0,99000,60,17.54,Home Renovation,1,2489.24,0.303,512.0,0,2,0
APP107671,31,Female,Divorced,2,Post Graduate,Salaried,1.6,16900.0,52000,84,14.37,Other,0,985.14,0.058,617.0,0,0,1
APP107672,27,Female,Married,1,Doctorate,Business Owner,4.2,166400.0,2000000,84,16.06,Business,1,39792.5,0.431,530.0,0,2,1
APP107673,30,Male,Widowed,2,High School,Salaried,6.8,25800.0,210000,12,15.02,Wedding,0,18956.23,0.735,588.0,0,4,0
APP107674,62,Male,Married,4,Post Graduate,Salaried,1.4,49400.0,315000,84,18.52,Business,0,6716.97,0.136,627.0,1,4,0
APP107675,54,Male,Married,4,Post Graduate,Self-Employed,3.7,30400.0,278000,48,16.85,Other,1,8000.14,0.332,613.0,0,1,1
APP107676,23,Male,Married,1,Graduate,Business Owner,2.0,46400.0,534000,24,19.3,Home Renovation,0,26996.1,0.582,478.0,1,4,0
APP107677,28,Female,Single,1,High School,Salaried,3.3,57600.0,478000,36,15.45,Medical,1,16675.56,0.484,546.0,0,0,0
APP107678,51,Female,Married,3,Post Graduate,Business Owner,0.9,75600.0,494000,12,12.97,Medical,1,44115.78,0.675,601.0,0,1,1
APP107679,31,Female,Divorced,0,Post Graduate,Salaried,3.6,52000.0,713000,24,16.96,Debt Consolidation,0,35238.63,0.678,595.0,0,3,0
APP107680,65,Male,Single,1,Post Graduate,Self-Employed,0.2,21400.0,216000,48,15.37,Other,0,6052.03,0.283,546.0,0,2,1
APP107681,27,Male,Married,1,Graduate,Salaried,6.0,52600.0,527000,24,14.72,Home Renovation,0,25482.41,0.484,536.0,0,0,0
APP107682,65,Male,Married,0,High School,Salaried,4.9,29200.0,284000,24,15.28,Other,1,13808.02,0.578,556.0,0,4,1
APP107683,22,Male,Married,4,Graduate,Business Owner,1.0,33500.0,221000,48,20.38,Home Renovation,1,6769.94,0.34,511.0,1,5,0
APP107684,26,Female,Divorced,2,Graduate,Salaried,4.6,50100.0,722000,24,19.46,Debt Consolidation,0,36556.59,0.73,505.0,1,3,0
APP107685,61,Male,Divorced,1,Graduate,Salaried,1.0,23800.0,341000,12,15.82,Debt Consolidation,0,30910.18,1.2,536.0,0,0,0
APP107686,52,Male,Married,3,High School,Self-Employed,3.3,42300.0,474000,36,14.85,Home Renovation,0,16396.57,0.388,649.0,0,0,0
APP107687,40,Male,Single,1,High School,Self-Employed,5.5,58700.0,420000,60,13.16,Education,1,9590.73,0.221,562.0,0,4,0
APP107688,54,Male,Married,3,Graduate,Salaried,2.3,39200.0,223000,60,17.31,Travel,1,5579.36,0.327,494.0,0,2,1
APP107689,36,Male,Married,0,Graduate,Self-Employed,4.0,32300.0,470000,36,15.72,Other,0,16458.91,0.51,537.0,0,6,1
APP107690,45,Male,Married,0,Graduate,Self-Employed,0.9,30000.0,209000,24,16.47,Debt Consolidation,0,10280.29,0.343,625.0,0,3,1
APP107691,32,Male,Single,0,Graduate,Business Owner,7.5,55000.0,353000,12,17.2,Debt Consolidation,0,32228.79,0.586,504.0,0,2,0
APP107692,27,Male,Married,1,Graduate,Salaried,6.0,29300.0,419000,24,17.2,Home Renovation,1,20756.6,0.896,553.0,1,5,0
APP107693,59,Male,Single,0,Post Graduate,Salaried,1.9,154100.0,849000,12,15.12,Education,0,76677.39,0.498,631.0,0,1,1
APP107694,37,Male,Married,0,High School,Salaried,7.9,14300.0,82000,48,18.46,Travel,0,2428.51,0.17,494.0,0,2,1
APP107695,65,Male,Single,4,Post Graduate,Salaried,0.5,44200.0,320000,84,14.57,Education,0,6098.02,0.138,574.0,0,2,1
APP107696,31,Male,Married,3,Post Graduate,Salaried,1.4,54100.0,774000,12,19.36,Travel,0,71462.24,1.2,515.0,1,7,0
APP107697,26,Female,Single,2,Graduate,Salaried,3.1,39200.0,161000,36,17.33,Other,0,5766.57,0.147,496.0,0,0,1
APP107698,43,Female,Widowed,3,Post Graduate,Business Owner,2.4,44600.0,447000,84,14.94,Debt Consolidation,1,8610.61,0.349,588.0,0,1,1
APP107699,47,Female,Married,3,Graduate,Business Owner,4.8,84100.0,858000,12,13.85,Wedding,0,76976.8,0.915,667.0,0,2,0
APP107700,26,Male,Single,2,Graduate,Salaried,4.1,50700.0,582000,12,15.65,Wedding,0,52709.01,1.04,543.0,0,3,0
APP107701,58,Male,Married,1,High School,Salaried,0.5,42100.0,234000,36,15.53,Business,0,8172.55,0.194,587.0,0,2,1
APP107702,22,Female,Divorced,3,Graduate,Salaried,0.7,26000.0,153000,24,16.02,Other,1,7492.82,0.435,553.0,0,3,1
APP107703,42,Male,Married,1,Graduate,Salaried,0.3,29700.0,154000,48,15.91,Other,0,4357.31,0.147,551.0,0,0,1
APP107704,40,Female,Married,0,Graduate,Business Owner,15.2,57900.0,482000,36,16.8,Debt Consolidation,1,17136.68,0.367,573.0,0,1,1
APP107705,45,Male,Single,1,High School,Salaried,5.2,16800.0,129000,36,17.12,Education,1,4606.91,0.33,500.0,0,1,0
APP107706,35,Male,Married,1,High School,Business Owner,9.7,50700.0,518000,48,14.92,Debt Consolidation,1,14395.33,0.459,546.0,0,3,0
APP107707,49,Female,Married,3,Graduate,Salaried,3.9,34500.0,389000,48,18.87,Home Renovation,0,11604.48,0.336,553.0,1,3,1
APP107708,28,Male,Married,2,High School,Self-Employed,1.1,54400.0,683000,84,14.7,Medical,1,13064.99,0.304,535.0,0,1,1
APP107709,57,Male,Divorced,3,Post Graduate,Self-Employed,4.9,41900.0,330000,36,16.66,Business,1,11709.64,0.359,522.0,0,2,0
APP107710,53,Male,Single,2,Graduate,Salaried,3.5,90000.0,907000,36,18.14,Debt Consolidation,1,32853.96,0.512,577.0,1,5,0
APP107711,42,Male,Single,0,Graduate,Salaried,2.6,44600.0,218000,12,17.56,Medical,0,19940.62,0.447,532.0,0,2,0
APP107712,25,Male,Divorced,2,High School,Business Owner,2.3,47100.0,519000,36,18.46,Travel,0,18883.07,0.401,577.0,1,3,0
APP107713,59,Male,Married,0,High School,Salaried,5.3,20500.0,303000,12,16.13,Home Renovation,0,27510.09,1.2,540.0,0,1,0
APP107714,38,Female,Single,1,Graduate,Salaried,4.8,41200.0,528000,48,14.23,Business,0,14489.37,0.352,601.0,0,1,1
APP107715,58,Female,Married,2,Doctorate,Salaried,0.8,44200.0,302000,48,16.13,Education,1,8578.89,0.31,573.0,0,3,1
APP107716,57,Male,Divorced,2,Graduate,Salaried,8.5,16800.0,140000,60,17.62,Wedding,0,3526.2,0.21,539.0,0,2,1
APP107717,50,Female,Single,3,Post Graduate,Salaried,5.1,42800.0,155000,12,15.98,Other,0,14061.82,0.329,564.0,0,2,1
APP107718,51,Female,Single,0,Post Graduate,Salaried,3.8,84400.0,708000,36,15.96,Medical,1,24877.2,0.401,578.0,1,6,1
APP107719,30,Male,Single,2,High School,Unemployed,0.0,8000.0,66000,36,16.77,Business,1,2345.53,0.451,511.0,0,1,0
APP107720,35,Female,Divorced,0,Post Graduate,Salaried,6.9,40800.0,311000,48,15.82,Medical,1,8785.18,0.357,584.0,0,0,1
APP107721,62,Female,Divorced,1,Graduate,Salaried,0.8,31100.0,227000,84,19.27,Home Renovation,1,4941.51,0.226,536.0,1,4,0
APP107722,64,Female,Married,1,Doctorate,Salaried,12.6,178200.0,383000,12,15.49,Home Renovation,0,34657.55,0.194,625.0,0,3,0
APP107723,38,Male,Married,1,Graduate,Salaried,1.6,49200.0,166000,48,16.71,Business,1,4765.07,0.293,563.0,1,7,1
APP107724,43,Male,Single,0,High School,Self-Employed,1.5,14400.0,70000,12,22.03,Home Renovation,0,6552.62,0.455,396.0,1,6,0
APP107725,53,Female,Single,1,Doctorate,Unemployed,0.0,11100.0,78000,36,16.79,Other,0,2772.77,0.25,548.0,0,2,0
APP107726,36,Male,Married,2,High School,Self-Employed,8.4,26200.0,271000,24,16.43,Medical,1,13324.75,0.591,519.0,0,1,0
APP107727,58,Female,Single,1,Post Graduate,Salaried,2.0,32900.0,111000,48,16.76,Business,0,3189.14,0.097,546.0,0,1,1
APP107728,55,Female,Married,1,High School,Salaried,8.9,30000.0,367000,48,17.82,Business,0,10746.14,0.358,545.0,0,3,0
